"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Trinidad and Tobago","2.4","Industries","Construction","F","2019","1000","Trinidad and Tobago dollar","2008","8208695370.27471",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2019","1000","Trinidad and Tobago dollar","2008","46024974986.453",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2019","1000","Trinidad and Tobago dollar","2008","37386771181.5924",""
"Trinidad and Tobago","2.4","Industries","Transportation and storage","H","2019","1000","Trinidad and Tobago dollar","2008","6082745435.04217",""
"Trinidad and Tobago","2.4","Industries","Accommodation and food service activities","I","2019","1000","Trinidad and Tobago dollar","2008","2555458369.81843",""
"Trinidad and Tobago","2.4","Industries","Information and communication","J","2019","1000","Trinidad and Tobago dollar","2008","3977631623.3671",""
"Trinidad and Tobago","2.4","Industries","Financial and insurance activities","K","2019","1000","Trinidad and Tobago dollar","2008","12340469043.3754",""
"Trinidad and Tobago","2.4","Industries","Real estate activities","L","2019","1000","Trinidad and Tobago dollar","2008","3385602451.94121",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2019","1000","Trinidad and Tobago dollar","2008","8982661042.4916",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific and technical activities","M","2019","1000","Trinidad and Tobago dollar","2008","3740214656.57233",""
"Trinidad and Tobago","2.4","Industries","Administrative and support service activities","N","2019","1000","Trinidad and Tobago dollar","2008","5242446385.91927",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2019","1000","Trinidad and Tobago dollar","2008","18750598688.3446",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence; compulsory social security","O","2019","1000","Trinidad and Tobago dollar","2008","13661458131.1",""
"Trinidad and Tobago","2.4","Industries","Education","P","2019","1000","Trinidad and Tobago dollar","2008","4224368622.22621",""
"Trinidad and Tobago","2.4","Industries","Human health and social work activities","Q","2019","1000","Trinidad and Tobago dollar","2008","864771935.018424",""
"Trinidad and Tobago","2.4","Industries","Other service activities","R+S+T","2019","1000","Trinidad and Tobago dollar","2008","1468174078.40738",""
"Trinidad and Tobago","2.4","Industries","Arts, entertainment and recreation","R","2019","1000","Trinidad and Tobago dollar","2008","415808486.93128",""
"Trinidad and Tobago","2.4","Industries","Other service activities","S","2019","1000","Trinidad and Tobago dollar","2008","758108518.397234",""
"Trinidad and Tobago","2.4","Industries","Private households with employed persons","T","2019","1000","Trinidad and Tobago dollar","2008","294257073.078871",""
"Trinidad and Tobago","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2019","1000","Trinidad and Tobago dollar","2008","153602457305.008",""
"Trinidad and Tobago","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2019","1000","Trinidad and Tobago dollar","2008","5947591521",""
"Trinidad and Tobago","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2019","1000","Trinidad and Tobago dollar","2008","159550048826.008",""
"Trinidad and Tobago","2.4","Industries","Memorandum Item: FISIM, if distributed to uses","P.119","2019","1000","Trinidad and Tobago dollar","2008","4173708463.94812",""
"Trinidad and Tobago","2.4","Industries","Agriculture, forestry and fishing","A","2020","1000","Trinidad and Tobago dollar","2008","1566269877.07608",""
"Trinidad and Tobago","2.4","Industries","Crop and animal production, hunting and related service activities","01","2020","1000","Trinidad and Tobago dollar","2008","1444404117.18085",""
"Trinidad and Tobago","2.4","Industries","Forestry and logging","02","2020","1000","Trinidad and Tobago dollar","2008","96590467.0892631",""
"Trinidad and Tobago","2.4","Industries","Fishing and aquaculture","03","2020","1000","Trinidad and Tobago dollar","2008","23293011.8952325",""
"Trinidad and Tobago","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2020","1000","Trinidad and Tobago dollar","2008","35972707487.3593",""
"Trinidad and Tobago","2.4","Industries","Mining and quarrying","B","2020","1000","Trinidad and Tobago dollar","2008","12239322668.1468",""
"Trinidad and Tobago","2.4","Industries","Manufacturing","C","2020","1000","Trinidad and Tobago dollar","2008","20069302871.3401",""
"Trinidad and Tobago","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2020","1000","Trinidad and Tobago dollar","2008","1567713576.25799",""
"Trinidad and Tobago","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2020","1000","Trinidad and Tobago dollar","2008","2096368371.61433",""
"Trinidad and Tobago","2.4","Industries","Construction","F","2020","1000","Trinidad and Tobago dollar","2008","7241838452.28013",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2020","1000","Trinidad and Tobago dollar","2008","41637834763.1313",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2020","1000","Trinidad and Tobago dollar","2008","35109593826.442",""
"Trinidad and Tobago","2.4","Industries","Transportation and storage","H","2020","1000","Trinidad and Tobago dollar","2008","4359379967.28806",""
"Trinidad and Tobago","2.4","Industries","Accommodation and food service activities","I","2020","1000","Trinidad and Tobago dollar","2008","2168860969.40131",""
"Trinidad and Tobago","2.4","Industries","Information and communication","J","2020","1000","Trinidad and Tobago dollar","2008","3888965037.41596",""
"Trinidad and Tobago","2.4","Industries","Financial and insurance activities","K","2020","1000","Trinidad and Tobago dollar","2008","10123439946.1786",""
"Trinidad and Tobago","2.4","Industries","Real estate activities","L","2020","1000","Trinidad and Tobago dollar","2008","3404418405.4512",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2020","1000","Trinidad and Tobago dollar","2008","8576123995.4026",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific and technical activities","M","2020","1000","Trinidad and Tobago dollar","2008","3360633498.01811",""
"Trinidad and Tobago","2.4","Industries","Administrative and support service activities","N","2020","1000","Trinidad and Tobago dollar","2008","5215490497.38449",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2020","1000","Trinidad and Tobago dollar","2008","18747262826.9206",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence; compulsory social security","O","2020","1000","Trinidad and Tobago dollar","2008","13689139345.05",""
"Trinidad and Tobago","2.4","Industries","Education","P","2020","1000","Trinidad and Tobago dollar","2008","4167604046.55065",""
"Trinidad and Tobago","2.4","Industries","Human health and social work activities","Q","2020","1000","Trinidad and Tobago dollar","2008","890519435.319913",""
"Trinidad and Tobago","2.4","Industries","Other service activities","R+S+T","2020","1000","Trinidad and Tobago dollar","2008","1431507200.70342",""
"Trinidad and Tobago","2.4","Industries","Arts, entertainment and recreation","R","2020","1000","Trinidad and Tobago dollar","2008","413200584.951596",""
"Trinidad and Tobago","2.4","Industries","Other service activities","S","2020","1000","Trinidad and Tobago dollar","2008","720795283.770691",""
"Trinidad and Tobago","2.4","Industries","Private households with employed persons","T","2020","1000","Trinidad and Tobago dollar","2008","297511331.981131",""
"Trinidad and Tobago","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2020","1000","Trinidad and Tobago dollar","2008","132590367991.919",""
"Trinidad and Tobago","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2020","1000","Trinidad and Tobago dollar","2008","7144954965",""
"Trinidad and Tobago","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2020","1000","Trinidad and Tobago dollar","2008","139735322956.919",""
"Trinidad and Tobago","2.4","Industries","Memorandum Item: FISIM, if distributed to uses","P.119","2020","1000","Trinidad and Tobago dollar","2008","4085341030.89361",""
"Trinidad and Tobago","2.4","Industries","Agriculture, forestry and fishing","A","2021","1000","Trinidad and Tobago dollar","2008","1482679104.54935",""
"Trinidad and Tobago","2.4","Industries","Crop and animal production, hunting and related service activities","01","2021","1000","Trinidad and Tobago dollar","2008","1359869094.14304",""
"Trinidad and Tobago","2.4","Industries","Forestry and logging","02","2021","1000","Trinidad and Tobago dollar","2008","98829873.2323532",""
"Trinidad and Tobago","2.4","Industries","Fishing and aquaculture","03","2021","1000","Trinidad and Tobago dollar","2008","22487553.4063169",""
"Trinidad and Tobago","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2021","1000","Trinidad and Tobago dollar","2008","57993412006.4548",""
"Trinidad and Tobago","2.4","Industries","Mining and quarrying","B","2021","1000","Trinidad and Tobago dollar","2008","22331382584.2639",""
"Trinidad and Tobago","2.4","Industries","Manufacturing","C","2021","1000","Trinidad and Tobago dollar","2008","31280041373.8116",""
"Trinidad and Tobago","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2021","1000","Trinidad and Tobago dollar","2008","2210205889.98754",""
"Trinidad and Tobago","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2021","1000","Trinidad and Tobago dollar","2008","2171782158.39174",""
"Trinidad and Tobago","2.4","Industries","Construction","F","2021","1000","Trinidad and Tobago dollar","2008","8287546516.47373",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2021","1000","Trinidad and Tobago dollar","2008","41875306052.9883",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2021","1000","Trinidad and Tobago dollar","2008","35262717445.502",""
"Trinidad and Tobago","2.4","Industries","Transportation and storage","H","2021","1000","Trinidad and Tobago dollar","2008","4499424948.55188",""
"Trinidad and Tobago","2.4","Industries","Accommodation and food service activities","I","2021","1000","Trinidad and Tobago dollar","2008","2113163658.93433",""
"Trinidad and Tobago","2.4","Industries","Information and communication","J","2021","1000","Trinidad and Tobago dollar","2008","3879520781.05558",""
"Trinidad and Tobago","2.4","Industries","Financial and insurance activities","K","2021","1000","Trinidad and Tobago dollar","2008","11185724917.1998",""
"Trinidad and Tobago","2.4","Industries","Real estate activities","L","2021","1000","Trinidad and Tobago dollar","2008","3407374027.22767",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2021","1000","Trinidad and Tobago dollar","2008","8204600960.57272",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific and technical activities","M","2021","1000","Trinidad and Tobago dollar","2008","2921820682.68172",""
"Trinidad and Tobago","2.4","Industries","Administrative and support service activities","N","2021","1000","Trinidad and Tobago dollar","2008","5282780277.891",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2021","1000","Trinidad and Tobago dollar","2008","18857706081.8732",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence; compulsory social security","O","2021","1000","Trinidad and Tobago dollar","2008","13795142506",""
"Trinidad and Tobago","2.4","Industries","Education","P","2021","1000","Trinidad and Tobago dollar","2008","4146049998.14571",""
"Trinidad and Tobago","2.4","Industries","Human health and social work activities","Q","2021","1000","Trinidad and Tobago dollar","2008","916513577.72745",""
"Trinidad and Tobago","2.4","Industries","Other service activities","R+S+T","2021","1000","Trinidad and Tobago dollar","2008","1548121914.80757",""
"Trinidad and Tobago","2.4","Industries","Arts, entertainment and recreation","R","2021","1000","Trinidad and Tobago dollar","2008","417746225.240658",""
"Trinidad and Tobago","2.4","Industries","Other service activities","S","2021","1000","Trinidad and Tobago dollar","2008","830024209.01233",""
"Trinidad and Tobago","2.4","Industries","Private households with employed persons","T","2021","1000","Trinidad and Tobago dollar","2008","300351480.554584",""
"Trinidad and Tobago","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2021","1000","Trinidad and Tobago dollar","2008","156721992363.203",""
"Trinidad and Tobago","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2021","1000","Trinidad and Tobago dollar","2008","8476130276",""
"Trinidad and Tobago","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2021","1000","Trinidad and Tobago dollar","2008","165198122639.203",""
"Trinidad and Tobago","2.4","Industries","Memorandum Item: FISIM, if distributed to uses","P.119","2021","1000","Trinidad and Tobago dollar","2008","3793479392.64485",""
"Trinidad and Tobago","2.4","Industries","Agriculture, forestry and fishing","A","2022","1000","Trinidad and Tobago dollar","2008","1429672936.59572",""
"Trinidad and Tobago","2.4","Industries","Crop and animal production, hunting and related service activities","01","2022","1000","Trinidad and Tobago dollar","2008","1318920040.5286",""
"Trinidad and Tobago","2.4","Industries","Forestry and logging","02","2022","1000","Trinidad and Tobago dollar","2008","101123327.607313",""
"Trinidad and Tobago","2.4","Industries","Fishing and aquaculture","03","2022","1000","Trinidad and Tobago dollar","2008","8435896.06712588",""
"Trinidad and Tobago","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2022","1000","Trinidad and Tobago dollar","2008","90371037729.7937",""
"Trinidad and Tobago","2.4","Industries","Mining and quarrying","B","2022","1000","Trinidad and Tobago dollar","2008","40143548806.5678",""
"Trinidad and Tobago","2.4","Industries","Manufacturing","C","2022","1000","Trinidad and Tobago dollar","2008","45283254153.5069",""
"Trinidad and Tobago","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2022","1000","Trinidad and Tobago dollar","2008","2754625479.94391",""
"Trinidad and Tobago","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2022","1000","Trinidad and Tobago dollar","2008","2189609289.7751",""
"Trinidad and Tobago","2.4","Industries","Construction","F","2022","1000","Trinidad and Tobago dollar","2008","9102893346.07432",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2022","1000","Trinidad and Tobago dollar","2008","48363401646.3749",""
"Trinidad and Tobago","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2022","1000","Trinidad and Tobago dollar","2008","39446954566.9477",""
"Trinidad and Tobago","2.4","Industries","Transportation and storage","H","2022","1000","Trinidad and Tobago dollar","2008","6351233526.89896",""
"Trinidad and Tobago","2.4","Industries","Accommodation and food service activities","I","2022","1000","Trinidad and Tobago dollar","2008","2565213552.52827",""
"Trinidad and Tobago","2.4","Industries","Information and communication","J","2022","1000","Trinidad and Tobago dollar","2008","3970886913.9452",""
"Trinidad and Tobago","2.4","Industries","Financial and insurance activities","K","2022","1000","Trinidad and Tobago dollar","2008","11440180033.7556",""
"Trinidad and Tobago","2.4","Industries","Real estate activities","L","2022","1000","Trinidad and Tobago dollar","2008","3429291458.26424",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2022","1000","Trinidad and Tobago dollar","2008","9282673119.16912",""
"Trinidad and Tobago","2.4","Industries","Professional, scientific and technical activities","M","2022","1000","Trinidad and Tobago dollar","2008","3799156530.499",""
"Trinidad and Tobago","2.4","Industries","Administrative and support service activities","N","2022","1000","Trinidad and Tobago dollar","2008","5483516588.67012",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2022","1000","Trinidad and Tobago dollar","2008","18789906823.0337",""
"Trinidad and Tobago","2.4","Industries","Public administration and defence; compulsory social security","O","2022","1000","Trinidad and Tobago dollar","2008","13727961179.769",""
"Trinidad and Tobago","2.4","Industries","Education","P","2022","1000","Trinidad and Tobago dollar","2008","4140794586.76254",""
"Trinidad and Tobago","2.4","Industries","Human health and social work activities","Q","2022","1000","Trinidad and Tobago dollar","2008","921151056.502219",""
"Trinidad and Tobago","2.4","Industries","Other service activities","R+S+T","2022","1000","Trinidad and Tobago dollar","2008","1608805519.47654",""
"Trinidad and Tobago","2.4","Industries","Arts, entertainment and recreation","R","2022","1000","Trinidad and Tobago dollar","2008","425895038.235702",""
"Trinidad and Tobago","2.4","Industries","Other service activities","S","2022","1000","Trinidad and Tobago dollar","2008","880003826.364491",""
"Trinidad and Tobago","2.4","Industries","Private households with employed persons","T","2022","1000","Trinidad and Tobago dollar","2008","302906654.87635",""
"Trinidad and Tobago","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2022","1000","Trinidad and Tobago dollar","2008","197788749526.483",""
"Trinidad and Tobago","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2022","1000","Trinidad and Tobago dollar","2008","4336609619",""
"Trinidad and Tobago","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2022","1000","Trinidad and Tobago dollar","2008","202125359145.483",""
"Trinidad and Tobago","2.4","Industries","Memorandum Item: FISIM, if distributed to uses","P.119","2022","1000","Trinidad and Tobago dollar","2008","3804755018.02453",""
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2016","100","Australian Dollar","1993","6100000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2016","100","Australian Dollar","1993","3300000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2016","100","Australian Dollar","1993","2900000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2016","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2016","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Construction","F","2016","100","Australian Dollar","1993","6100000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2016","100","Australian Dollar","1993","6100000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2016","100","Australian Dollar","1993","2300000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2016","100","Australian Dollar","1993","1200000",""
"Tuvalu","2.4","Industries","Information and communication","J","2016","100","Australian Dollar","1993","400000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2016","100","Australian Dollar","1993","4700000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2016","100","Australian Dollar","1993","3700000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2016","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2016","100","Australian Dollar","1993","10100000",""
"Tuvalu","2.4","Industries","Education","P","2016","100","Australian Dollar","1993","5300000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2016","100","Australian Dollar","1993","2700000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2016","100","Australian Dollar","1993","1800000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2016","100","Australian Dollar","1993","52900000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2016","100","Australian Dollar","1993","1100000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2016","100","Australian Dollar","1993","3700000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","100","Australian Dollar","1993","55500000",""
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2017","100","Australian Dollar","1993","6300000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2017","100","Australian Dollar","1993","3300000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2017","100","Australian Dollar","1993","3000000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2017","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2017","100","Australian Dollar","1993","800000",""
"Tuvalu","2.4","Industries","Construction","F","2017","100","Australian Dollar","1993","7200000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2017","100","Australian Dollar","1993","6700000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2017","100","Australian Dollar","1993","2100000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2017","100","Australian Dollar","1993","1500000",""
"Tuvalu","2.4","Industries","Information and communication","J","2017","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2017","100","Australian Dollar","1993","3900000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2017","100","Australian Dollar","1993","3700000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2017","100","Australian Dollar","1993","600000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2017","100","Australian Dollar","1993","11200000",""
"Tuvalu","2.4","Industries","Education","P","2017","100","Australian Dollar","1993","5400000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2017","100","Australian Dollar","1993","3200000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2017","100","Australian Dollar","1993","1900000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2017","100","Australian Dollar","1993","55900000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2017","100","Australian Dollar","1993","1200000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2017","100","Australian Dollar","1993","4300000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2017","100","Australian Dollar","1993","59100000",""
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2018","100","Australian Dollar","1993","6500000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2018","100","Australian Dollar","1993","3500000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2018","100","Australian Dollar","1993","3100000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2018","100","Australian Dollar","1993","800000",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2018","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Construction","F","2018","100","Australian Dollar","1993","7100000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2018","100","Australian Dollar","1993","7100000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2018","100","Australian Dollar","1993","2200000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2018","100","Australian Dollar","1993","2600000",""
"Tuvalu","2.4","Industries","Information and communication","J","2018","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2018","100","Australian Dollar","1993","5300000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2018","100","Australian Dollar","1993","3600000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2018","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2018","100","Australian Dollar","1993","11600000",""
"Tuvalu","2.4","Industries","Education","P","2018","100","Australian Dollar","1993","6400000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2018","100","Australian Dollar","1993","3800000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2018","100","Australian Dollar","1993","2000000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2018","100","Australian Dollar","1993","61100000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2018","100","Australian Dollar","1993","1400000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2018","100","Australian Dollar","1993","4400000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2018","100","Australian Dollar","1993","64300000",""
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2019","100","Australian Dollar","1993","6400000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2019","100","Australian Dollar","1993","3700000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2019","100","Australian Dollar","1993","2600000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2019","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2019","100","Australian Dollar","1993","800000",""
"Tuvalu","2.4","Industries","Construction","F","2019","100","Australian Dollar","1993","12700000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2019","100","Australian Dollar","1993","9800000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2019","100","Australian Dollar","1993","2300000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2019","100","Australian Dollar","1993","2100000",""
"Tuvalu","2.4","Industries","Information and communication","J","2019","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2019","100","Australian Dollar","1993","5300000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2019","100","Australian Dollar","1993","4800000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2019","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2019","100","Australian Dollar","1993","13000000",""
"Tuvalu","2.4","Industries","Education","P","2019","100","Australian Dollar","1993","7200000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2019","100","Australian Dollar","1993","3900000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2019","100","Australian Dollar","1993","2200000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2019","100","Australian Dollar","1993","72900000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2019","100","Australian Dollar","1993","1300000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2019","100","Australian Dollar","1993","6200000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2019","100","Australian Dollar","1993","77900000",""
"Tuvalu","2.4","Industries","Agriculture, forestry and fishing","A","2020","100","Australian Dollar","1993","6500000",""
"Tuvalu","2.4","Industries","Crop and animal production, hunting and related service activities","01","2020","100","Australian Dollar","1993","3800000",""
"Tuvalu","2.4","Industries","Fishing and aquaculture","03","2020","100","Australian Dollar","1993","2700000",""
"Tuvalu","2.4","Industries","Manufacturing","C","2020","100","Australian Dollar","1993","200000",""
"Tuvalu","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2020","100","Australian Dollar","1993","1000000",""
"Tuvalu","2.4","Industries","Construction","F","2020","100","Australian Dollar","1993","9800000",""
"Tuvalu","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2020","100","Australian Dollar","1993","8300000",""
"Tuvalu","2.4","Industries","Transportation and storage","H","2020","100","Australian Dollar","1993","2500000",""
"Tuvalu","2.4","Industries","Accommodation and food service activities","I","2020","100","Australian Dollar","1993","1800000",""
"Tuvalu","2.4","Industries","Information and communication","J","2020","100","Australian Dollar","1993","700000",""
"Tuvalu","2.4","Industries","Financial and insurance activities","K","2020","100","Australian Dollar","1993","6300000",""
"Tuvalu","2.4","Industries","Real estate activities","L","2020","100","Australian Dollar","1993","5900000",""
"Tuvalu","2.4","Industries","Professional, scientific and technical activities","M","2020","100","Australian Dollar","1993","900000",""
"Tuvalu","2.4","Industries","Public administration and defence; compulsory social security","O","2020","100","Australian Dollar","1993","12600000",""
"Tuvalu","2.4","Industries","Education","P","2020","100","Australian Dollar","1993","7800000",""
"Tuvalu","2.4","Industries","Human health and social work activities","Q","2020","100","Australian Dollar","1993","4500000",""
"Tuvalu","2.4","Industries","Arts, entertainment and recreation","R","2020","100","Australian Dollar","1993","2300000",""
"Tuvalu","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2020","100","Australian Dollar","1993","71100000",""
"Tuvalu","2.4","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2020","100","Australian Dollar","1993","1300000",""
"Tuvalu","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2020","100","Australian Dollar","1993","5300000",""
"Tuvalu","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2020","100","Australian Dollar","1993","75200000",""
